long,float,float,float,float,float,float,long,long,str,
1026,5286.68017578,-3462.26000977,344.359008789,0.0,0.0,0.0,14915,571,"Waterfall_TurbulenceMed",
1027,5305.04345703,-3477.84643555,420.56741333,0.0,0.0,0.0,14895,571,"Waterfall_RegularLarge",
1029,4833.47998047,2103.10009766,385.309997559,0.046071998775,0.980087995529,-0.193133994937,14924,571,"Waterfall_TurbulenceLrgDir",
1030,4835.14599609,2092.83349609,423.60635376,0.0,0.0,0.0,14895,571,"Waterfall_RegularLarge",
1031,4918.30175781,2282.20117188,349.926757813,0.0,0.0,0.0,14915,571,"Waterfall_RegularMed",
1032,4919.52001953,2309.22998047,333.299987793,-0.0418879985809,0.984595000744,-0.169742003083,14915,571,"Waterfall_TurbulenceMedDir",
1033,211.925003052,-285.010009766,111.060997009,0.0,0.0,0.0,14915,574,"Waterfall_TurbulenceMed",
1034,473.739013672,372.710998535,272.815002441,0.00890299957246,-0.995305001736,-0.0963649973273,14924,601,"Waterfall_TurbulenceLrgDir",
1035,441.812988281,706.486999512,312.32598877,0.618686020374,-0.784909009933,0.0338069982827,14915,601,"Waterfall_TurbulenceMedDir",
1036,632.289978027,404.904998779,281.687011719,0.119277000427,-0.985862970352,-0.117660999298,14924,601,"Waterfall_TurbulenceLrgDir",
1037,666.770996094,470.617004395,707.50201416,-0.617507994175,0.786207973957,-0.0236259996891,14915,601,"Waterfall_TurbulenceMedDir",
1038,1825.68005371,804.583984375,125.382003784,-0.506075024605,-0.839874982834,0.19620500505,14915,604,"Waterfall_TurbulenceMedDir",
1039,1857.10998535,783.276000977,123.731002808,-0.778472006321,-0.624611020088,-0.0619640015066,14915,604,"Waterfall_TurbulenceMedDir",
1040,1856.43994141,703.117980957,125.930000305,-0.715336978436,0.698216021061,-0.0280050002038,14915,604,"Waterfall_TurbulenceMedDir",
1041,1825.22998047,682.210998535,126.947998047,-0.478906989098,0.838886022568,0.258680999279,14915,604,"Waterfall_TurbulenceMedDir",
1042,1717.75,691.047973633,121.194999695,0.788233995438,0.61462199688,-0.030409000814,14915,604,"Waterfall_TurbulenceMedDir",
1043,1717.41003418,795.538024902,120.785003662,0.750694990158,-0.660593986511,-0.00830900017172,14915,604,"Waterfall_TurbulenceMedDir",
1072,3852.2199707,-2705.38989258,193.35899353,-0.830129981041,0.548749029636,-0.0987730026245,14924,571,"Waterfall_TurbulenceLrgDir",
1073,3867.13989258,-2712.79003906,204.930999756,0.0,0.0,0.0,14895,571,"Waterfall_RegularLarge",
1074,1388.33996582,-59.2192993164,19.1467990875,0.0,0.0,0.0,14899,607,"Waterfall_RegularMed",
1075,1399.68994141,-59.3895988464,14.8944997787,0.994786024094,-0.0354709997773,-0.0956230014563,14924,607,"Waterfall_TurbulenceLrgDir",
1122,-17.163690567,7.64242076874,20.787607193,0.0,0.0,0.0,15008,623,"AGS_PropellerLarge",
1215,6109.25,-4031.98999023,422.838989258,0.0,0.0,0.0,14895,571,"Waterfall_RegularLarge",
1216,2561.20825195,-5065.3828125,310.210296631,0.0,0.0,0.0,14895,571,"Waterfall_RegularLarge",
1217,2514.80517578,-5114.18359375,312.481231689,0.0,0.0,0.0,14895,571,"Waterfall_RegularLarge",
1218,4627.89990234,-2044.42004395,185.0,0.0,0.0,0.0,14900,571,"Waterfall_RegularSmall",
1219,4710.296875,-2035.1295166,208.296066284,0.0,0.0,0.0,14899,571,"Waterfall_RegularMed",
1220,4709.66699219,-2055.68945313,208.297393799,0.0,0.0,0.0,14899,571,"Waterfall_RegularMed",
1221,4738.79394531,-2054.42944336,223.562545776,0.0,0.0,0.0,14899,571,"Waterfall_RegularMed",
1222,4739.50927734,-2036.77282715,223.162399292,0.0,0.0,0.0,14899,571,"Waterfall_RegularMed",
1223,5817.39013672,710.0,624.013977051,0.0,0.0,0.0,15072,571,"Waterfall_SewerSmall",
1224,5729.91015625,695.684020996,619.859008789,0.522239983082,-0.834955990314,-0.173536002636,14901,571,"Waterfall_SewerMediumDir",
1225,5716.62988281,684.533996582,619.507019043,0.709901988506,-0.703131020069,0.0405780002475,14901,571,"Waterfall_SewerMediumDir",
1226,5708.93017578,669.646972656,619.507019043,0.903295993805,-0.412120014429,-0.119226999581,14901,571,"Waterfall_SewerMediumDir",
1227,5700.95019531,654.45300293,619.145019531,0.709901988506,-0.703131020069,0.0405780002475,14901,571,"Waterfall_SewerMediumDir",
1228,5748.53857422,659.436706543,616.282653809,-0.843007981777,0.537895023823,-0.00264300010167,14901,571,"Waterfall_SewerMediumDir",
1229,5762.89013672,668.307006836,617.981018066,-0.339830011129,0.940400004387,-0.0127999996766,14901,571,"Waterfall_SewerMediumDir",
1230,5775.85986328,680.929016113,617.812988281,-0.722137987614,0.688987016678,0.0617589987814,14901,571,"Waterfall_SewerMediumDir",
1231,5777.14013672,680.530029297,619.508972168,0.0,0.0,0.0,15072,571,"Waterfall_SewerSmall",
1232,5786.04980469,692.992980957,619.539001465,0.0,0.0,0.0,15072,571,"Waterfall_SewerSmall",
1233,5796.56005859,705.666992188,619.518005371,0.0,0.0,0.0,15072,571,"Waterfall_SewerSmall",
1234,5762.85986328,668.531005859,619.536010742,0.0,0.0,0.0,15072,571,"Waterfall_SewerSmall",
1235,5751.20996094,658.031982422,619.523986816,0.0,0.0,0.0,15072,571,"Waterfall_SewerSmall",
1237,5795.12011719,708.198974609,615.960021973,-0.722137987614,0.688987016678,0.0617589987814,14901,571,"Waterfall_SewerMediumDir",
1238,5779.18652344,649.922119141,615.24420166,0.0,0.0,0.0,15072,571,"Waterfall_SewerSmall",
1239,5848.55957031,651.84979248,610.767272949,0.0,0.0,0.0,15072,571,"Waterfall_SewerSmall",
1240,5877.04003906,667.408996582,619.206970215,0.0,0.0,0.0,15072,571,"Waterfall_SewerSmall",
1241,5879.64208984,664.178955078,621.639343262,0.0,0.0,0.0,15072,571,"Waterfall_SewerSmall",
1242,5794.39794922,565.854309082,634.867492676,0.0,0.0,0.0,15072,571,"Waterfall_SewerSmall",
1253,371.683013916,-704.28302002,-16.1797008514,0.0,0.0,0.0,15102,619,"Waterfall_QuietLarge",
1254,414.403991699,-740.804016113,-29.6667003632,0.0,0.0,0.0,14899,619,"Waterfall_RegularMed",
1306,4826.70996094,-2954.41992188,336.449005127,0.0,0.0,0.0,14895,571,"Waterfall_RegularLarge",
1313,1839.17004395,849.637023926,120.907997131,0.0,0.0,0.0,14968,604,"Waterfall_TurbulenceSmall",
1314,1840.60681152,636.946166992,120.908599854,0.0,0.0,0.0,14968,604,"Waterfall_TurbulenceSmall",
1315,4532.41992188,-2044.9699707,167.809997559,0.0,0.0,0.0,14895,571,"Waterfall_RegularLarge",
1316,4662.93994141,-1963.35998535,213.518997192,-0.923018991947,-0.175550997257,-0.342370003462,14924,571,"Waterfall_RegularLargeDir",
1317,4661.18017578,-2131.91992188,199.617004395,-0.986339986324,-0.0628750026226,-0.152253001928,14924,571,"Waterfall_RegularLargeDir",
1376,1276.34631348,808.619018555,28.1954841614,0.0,0.0,0.0,15072,571,"Waterfall_SewerSmall",
1377,1295.83752441,830.066833496,13.7638597488,0.0,0.0,0.0,15072,571,"Waterfall_SewerSmall",
1378,1276.51318359,808.801025391,27.9463558197,0.0,0.0,0.0,15072,571,"Waterfall_SewerSmall",
1379,1276.51318359,808.801025391,27.9463558197,0.0,0.0,0.0,15072,571,"Waterfall_SewerSmall",
1380,1276.51318359,808.801025391,27.9463558197,0.0,0.0,0.0,15072,571,"Waterfall_SewerSmall",
1473,1982.25,-29.1861991882,323.859008789,0.0,0.0,0.0,15348,603,"UL_SaronitePool_01",
1493,2456.67993164,-24.474199295,430.283996582,-0.891125977039,0.260486990213,-0.371538996696,15354,603,"Ulduar_Emitter_WaterFall",
1494,2205.30004883,16.7220001221,429.537994385,0.0,0.0,0.0,13929,603,"UL_Statue_02",
1495,1980.11999512,-25.0074005127,460.0,0.0,0.0,0.0,15368,603,"Ulduar_Raid_Lightning",
1513,1903.79003906,204.026992798,417.667999268,0.0,0.0,0.0,15370,603,"Titan_Circle",
1533,500.996002197,277.730010986,373.875,0.0,0.0,0.0,15372,603,"Ulduar_WaterFallSewer",
1534,672.593017578,277.587005615,372.717010498,0.0,0.0,0.0,15372,603,"Ulduar_WaterFallSewer",
1536,586.880981445,385.368011475,360.838989258,0.0,0.0,0.0,15373,603,"Ulduar_FirePitLarge",
1553,6286.95996094,-1417.89001465,430.981994629,0.0,0.0,0.0,15375,571,"Snobold_ALter_01",
1554,6284.80029297,-1607.29467773,437.023651123,0.0,0.0,0.0,15375,571,"Snobold_ALter_01",
1555,6326.828125,-1650.15820313,462.25,0.0,0.0,0.0,15375,571,"Snobold_ALter_01",
1556,-95.3728027344,-4267.12011719,66.7843017578,0.0,0.0,0.0,15376,1,"WaterFall_Durotar",
1557,-115.570999146,-4272.70019531,66.8515014648,0.0,0.0,0.0,15377,1,"WaterFall_Durotar",
1559,-104.044998169,-4267.37988281,64.1723022461,0.0,0.0,0.0,15377,1,"Durotar_Stream",
1560,-129.688919067,-4273.39160156,63.6002006531,0.0,0.0,0.0,15377,1,"Durotar_Stream",
1561,-143.617004395,-4266.12011719,61.0273017883,0.0,0.0,0.0,15377,1,"Durotar_Stream",
1562,-146.037002563,-4250.39013672,58.915599823,0.0,0.0,0.0,15377,1,"Durotar_Stream",
1563,-131.375,-4237.37011719,58.7958984375,0.0,0.0,0.0,15377,1,"Durotar_Stream",
1564,-119.285812378,-4234.59814453,55.8839073181,0.0,0.0,0.0,15377,1,"Durotar_Stream",
1567,-116.51210022,-4232.52148438,49.4257583618,0.0,0.0,0.0,15376,1,"WaterFall_Durotar",
1573,1853.72998047,-304.950012207,421.479003906,0.0,0.0,0.0,15696,603,"Ice_Cracking_General",
1574,1858.35717773,-396.098083496,418.809143066,0.0,0.0,0.0,15696,603,"Ice_Cracking_General",
1575,1892.41455078,-339.195739746,427.870880127,0.0,0.0,0.0,15696,603,"Ice_Cracking_General",
1576,1945.15881348,-327.797973633,428.577758789,0.0,0.0,0.0,15696,603,"Ice_Cracking_General",
1577,1950.89672852,-390.263458252,431.325805664,0.0,0.0,0.0,15696,603,"Ice_Cracking_General",
1578,1978.19360352,-321.779724121,428.08694458,0.0,0.0,0.0,15696,603,"Ice_Cracking_General",
1579,1878.04382324,-258.985687256,412.558868408,0.0,0.0,0.0,15696,603,"Ice_Cracking_General",
1580,1911.30004883,-188.625,413.92300415,0.0,0.0,0.0,15696,603,"Ice_Cracking_General",
1582,1846.54711914,-238.465927124,413.746459961,0.0,0.0,0.0,15696,603,"Ice_Cracking_General",
1583,1945.9699707,-76.4105987549,337.243011475,0.0,0.0,0.0,15697,603,"Ulduar_Energy_Column",
1584,2023.51000977,-65.1065979004,337.187011719,0.0,0.0,0.0,15697,603,"Ulduar_Energy_Column",
1586,1948.61999512,29.7640991211,337.846984863,0.0,0.0,0.0,15697,603,"Ulduar_Energy_Column",
1587,2024.18994141,15.6020002365,340.266998291,0.0,0.0,0.0,15697,603,"Ulduar_Energy_Column",
1623,16295.0,16223.2001953,69.4445037842,0.0,0.0,0.0,15700,451,"451 - Russ Test Vol",
1633,5853.77978516,564.520019531,654.656005859,0.0,0.0,0.0,15705,571,"Dalaran - Pet Store - Cat One shots",
1634,5857.39013672,576.138000488,654.656005859,-0.592218995094,-0.774709999561,0.221587002277,15704,571,"Dalaran - Pet Store - Aquarium",
1635,5840.47021484,555.505004883,654.656005859,0.694433987141,0.717442989349,0.0551129989326,15704,571,"Dalaran - Pet Store - Aquarium",
1637,5847.20996094,553.440979004,654.166015625,0.209534004331,0.975504994392,0.066972002387,15707,571,"Dalaran - Pet Store - Frog one shots",
1638,5853.43994141,576.000976563,654.656005859,0.0600499995053,-0.969008982182,0.239614993334,15706,571,"Dalaran - Pet Store - Dog Panting",
1639,5858.74023438,573.327026367,653.656005859,-0.979901015759,-0.141037002206,0.141078993678,15708,571,"Dalaran - Pet Store - Pig one shots",
1653,5840.68017578,582.210021973,624.572998047,0.0,0.0,0.0,15377,571,"Durotar_Stream",
1654,5849.83886719,593.738525391,622.189880371,0.0,0.0,0.0,15377,571,"Durotar_Stream",
1655,5858.32177734,604.96875,618.722412109,0.0,0.0,0.0,15377,571,"Durotar_Stream",
1656,5869.27978516,622.135986328,615.598999023,0.0,0.0,0.0,15377,571,"Durotar_Stream",
1657,5878.93994141,634.349975586,615.556030273,0.0,0.0,0.0,15377,571,"Durotar_Stream",
1658,5790.33837891,558.71862793,629.081665039,0.0,0.0,0.0,15377,571,"Durotar_Stream",
1659,5829.95703125,600.70324707,623.526855469,0.0,0.0,0.0,15377,571,"Durotar_Stream",
1660,5809.8046875,579.55078125,627.643859863,0.0,0.0,0.0,15377,571,"Durotar_Stream",
1661,5802.50878906,572.302612305,628.902160645,0.0,0.0,0.0,15377,571,"Durotar_Stream",
1662,5816.46728516,585.706176758,626.186706543,0.0,0.0,0.0,15377,571,"Durotar_Stream",
1663,5840.18505859,611.76159668,620.167297363,0.0,0.0,0.0,15377,571,"Durotar_Stream",
1664,5851.55810547,627.33581543,616.436035156,0.0,0.0,0.0,15377,571,"Durotar_Stream",
1665,5861.62402344,641.375,615.132141113,0.0,0.0,0.0,15377,571,"Durotar_Stream",
1666,5880.62402344,668.47833252,615.294189453,0.0,0.0,0.0,15377,571,"Durotar_Stream",
1667,5870.20898438,654.801635742,615.294189453,0.0,0.0,0.0,15377,571,"Durotar_Stream",
1668,5839.95800781,579.541259766,625.250366211,0.0,0.0,0.0,15377,571,"Durotar_Stream",
1669,5861.39990234,611.502380371,617.359191895,0.0,0.0,0.0,15377,571,"Durotar_Stream",
1670,5755.09716797,654.10546875,618.598266602,0.0,0.0,0.0,15377,571,"Durotar_Stream",
1671,5724.10302734,603.438598633,619.454711914,0.0,0.0,0.0,15377,571,"Durotar_Stream",
1672,5740.54003906,623.927001953,618.598022461,0.0,0.0,0.0,15377,571,"Durotar_Stream",
1673,5746.83007813,637.645996094,618.598022461,0.0,0.0,0.0,15377,571,"Durotar_Stream",
1674,5767.546875,664.144348145,618.598266602,0.0,0.0,0.0,15377,571,"Durotar_Stream",
1675,5819.14306641,720.386962891,619.157287598,0.0,0.0,0.0,15377,571,"Durotar_Stream",
1676,5799.85058594,698.974060059,618.598266602,0.0,0.0,0.0,15377,571,"Durotar_Stream",
1677,5785.54199219,681.299133301,618.598266602,0.0,0.0,0.0,15377,571,"Durotar_Stream",
1678,5776.64501953,669.494262695,618.598266602,0.0,0.0,0.0,15377,571,"Durotar_Stream",
1679,5792.91943359,689.854675293,618.598266602,0.0,0.0,0.0,15377,571,"Durotar_Stream",
1680,5810.19628906,709.509765625,618.598266602,0.0,0.0,0.0,15377,571,"Durotar_Stream",
1681,5700.06982422,581.226989746,657.104003906,0.0,0.0,0.0,15716,571,"Dalaran - Cage",
1682,5768.08007813,525.950012207,655.828979492,0.0,0.0,0.0,15716,571,"Dalaran - Cage",
1684,5648.12988281,858.918029785,570.265991211,0.0,0.0,0.0,15377,571,"Durotar_Stream",
1685,-8204.04980469,1108.55004883,19.9239006042,0.0,0.0,0.0,15785,0,"Stormwind - Behind the gate",
1686,-8256.12988281,1483.76000977,8.2530002594,0.0,0.0,0.0,15789,0,"Fog Horn - Stormwind Harbor",
1693,6530.81982422,-3941.87988281,501.841003418,0.0,0.0,0.0,15899,571,"Zuldrak_Fire_Medium",
1694,6531.77978516,-3861.72998047,502.184997559,0.0,0.0,0.0,15899,571,"Zuldrak_Fire_Medium",
1695,6483.22998047,-3814.26000977,491.709014893,0.0,0.0,0.0,15899,571,"Zuldrak_Fire_Medium",
1696,6482.5,-3980.61010742,491.54598999,0.0,0.0,0.0,15899,571,"Zuldrak_Fire_Medium",
1697,4678.14990234,-4848.91015625,39.4976005554,0.0,0.0,0.0,15899,571,"Zuldrak_Fire_Medium",
1698,4677.64013672,-4869.22998047,39.3866996765,0.0,0.0,0.0,15899,571,"Zuldrak_Fire_Medium",
1701,5719.38427734,-3140.5078125,312.131317139,0.0,0.0,0.0,15899,571,"Zuldrak_Fire_Medium",
1702,5827.18603516,-3141.86450195,300.952301025,0.0,0.0,0.0,15899,571,"Zuldrak_Fire_Medium",
1703,5866.21337891,-3124.2277832,301.206115723,0.0,0.0,0.0,15899,571,"Zuldrak_Fire_Medium",
1704,5805.19726563,-3135.76147461,300.457580566,0.0,0.0,0.0,15899,571,"Zuldrak_Fire_Medium",
1705,5877.38183594,-3101.01123047,300.457519531,0.0,0.0,0.0,15899,571,"Zuldrak_Fire_Medium",
1706,5932.75976563,-3038.76928711,312.131347656,0.0,0.0,0.0,15899,571,"Zuldrak_Fire_Medium",
1707,5865.38085938,-3067.36010742,326.84173584,0.0,0.0,0.0,15899,571,"Zuldrak_Fire_Medium",
1709,5784.51953125,-3107.4284668,326.852905273,0.0,0.0,0.0,15899,571,"Zuldrak_Fire_Medium",
1710,5875.24462891,-2938.89135742,312.732421875,0.0,0.0,0.0,15899,571,"Zuldrak_Fire_Medium",
1711,5680.31884766,-3032.72143555,312.658355713,0.0,0.0,0.0,15899,571,"Zuldrak_Fire_Medium",
1712,5738.52197266,-2864.9074707,289.280975342,0.0,0.0,0.0,15899,571,"Zuldrak_Fire_Medium",
1713,5706.04199219,-2882.50341797,289.305480957,0.0,0.0,0.0,15899,571,"Zuldrak_Fire_Medium",
1714,5772.09375,-2859.40820312,294.499176025,0.0,0.0,0.0,15899,571,"Zuldrak_Fire_Medium",
1715,5792.24316406,-2860.6394043,290.784515381,0.0,0.0,0.0,15899,571,"Zuldrak_Fire_Medium",
1716,5680.11425781,-2900.87792969,296.73916626,0.0,0.0,0.0,15899,571,"Zuldrak_Fire_Medium",
1717,5668.97802734,-2925.05834961,290.930511475,0.0,0.0,0.0,15899,571,"Zuldrak_Fire_Medium",
1718,-3361.94995117,4656.31982422,-101.047996521,0.0,0.0,0.0,15900,530,"Portal_Normal",
1719,-3077.64257812,4942.90136719,-101.047653198,0.0,0.0,0.0,15900,530,"Portal_Normal",
1720,-3361.73681641,5228.76416016,-101.047866821,0.0,0.0,0.0,15900,530,"Portal_Normal",
1723,-3648.7578125,4943.10693359,-101.047653198,0.0,0.0,0.0,15900,530,"Portal_Normal",
1724,1322.56005859,773.513000488,6.17859983444,0.0,0.0,0.0,15377,617,"Durotar_Stream",
1725,1324.24633789,813.050231934,6.1743350029,0.0,0.0,0.0,15377,617,"Durotar_Stream",
1728,1259.92004395,770.840026855,6.17341995239,0.0,0.0,0.0,15377,617,"Durotar_Stream",
1729,1254.10693359,769.596496582,15.5249452591,0.0,0.0,0.0,15377,617,"Durotar_Stream",
1730,1259.82727051,812.903625488,6.17860984802,0.0,0.0,0.0,15377,617,"Durotar_Stream",
1731,1340.27709961,813.214660645,15.5748033524,0.0,0.0,0.0,15377,617,"Durotar_Stream",
1732,1242.35778809,770.891418457,15.5802192688,0.0,0.0,0.0,15377,617,"Durotar_Stream",
1734,1326.8470459,813.21270752,14.9168519974,0.0,0.0,0.0,15377,617,"Durotar_Stream",
1735,1232.72851563,-4860.76611328,218.289489746,0.0,0.0,0.0,15900,530,"Portal_Normal",
1753,2066.39990234,-3309.44995117,99.1192016602,0.0,0.0,0.0,14915,571,"Waterfall_TurbulenceMed",
1754,2070.296875,-3308.80029297,99.0998001099,0.0,0.0,0.0,15377,617,"Durotar_Stream",
1755,2063.71704102,-3308.43066406,99.0899581909,0.0,0.0,0.0,15377,617,"Durotar_Stream",
1756,2066.71875,-3312.68066406,98.1956100464,0.0,0.0,0.0,15377,617,"Durotar_Stream",
1757,2066.23999023,-3319.56005859,98.4464035034,0.0,0.0,0.0,15377,571,"Durotar_Stream",
1758,2014.15002441,-3314.19995117,98.5260009766,0.0,0.0,0.0,15377,571,"Durotar_Stream",
1759,2009.51000977,-3319.70996094,99.258102417,0.0,0.0,0.0,15377,571,"Durotar_Stream",
1760,2012.65625,-3308.69628906,95.8372344971,0.0,0.0,0.0,15377,571,"Durotar_Stream",
1761,2009.12670898,-3307.14404297,99.6854095459,0.0,0.0,0.0,15377,571,"Durotar_Stream",
1762,2047.28125,-3311.94091797,98.0730133057,0.0,0.0,0.0,15377,571,"Durotar_Stream",
1763,2044.54516602,-3303.140625,98.4247665405,0.0,0.0,0.0,15377,571,"Durotar_Stream",
1764,2042.5,-3269.45996094,82.8647003174,0.0,0.0,0.0,15377,571,"Durotar_Stream",
1893,800.258972168,-222.23500061,-77.0945968628,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall",
1894,782.809997559,-233.128005981,-66.6343002319,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall",
1895,795.659973145,-74.0716018677,-88.2927017212,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall",
1896,796.77935791,-74.9614868164,-88.323677063,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall",
1897,806.185913086,-40.8121910095,-88.2406311035,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall",
1898,806.561218262,-71.9963760376,-88.427986145,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall",
1899,822.057067871,-104.693832397,-87.6002044678,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall",
1900,826.312072754,-99.5886535645,-88.7454452515,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall",
1901,821.031433105,-170.641815186,-87.5463027954,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall",
1902,831.383972168,-162.992996216,-88.306388855,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall",
1903,792.694641113,-76.4329681396,-88.2831420898,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall",
1904,792.600341797,-36.0892028809,-88.2741470337,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall",
1905,763.371398926,78.3265991211,-88.1491317749,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall",
1906,771.588378906,72.9124526978,-88.1491317749,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall",
1907,376.583404541,-32.5529785156,-130.944900513,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall",
1908,371.937316895,17.8366832733,-130.957229614,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall",
1909,372.1980896,54.3634719849,-130.968109131,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall",
1910,364.932525635,83.0811386108,-130.968109131,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall",
1911,433.469665527,80.7560043335,-132.5652771,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall",
1912,439.891906738,72.5747070313,-132.367950439,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall",
1913,456.93170166,57.7111091614,-135.036376953,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall",
1914,464.278167725,49.820941925,-136.466415405,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall",
1915,467.822052002,38.3632202148,-142.881484985,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall",
1916,470.331695557,18.3237495422,-139.337692261,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall",
1917,469.160217285,2.2060790062,-136.837600708,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall",
1918,469.024902344,-9.02409553528,-140.431289673,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall",
1919,465.584320068,-18.4649047852,-133.033050537,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall",
1920,458.006835938,-25.6757850647,-137.82244873,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall",
1921,436.393310547,-27.7379264832,-147.080596924,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall",
1922,422.602508545,-41.0942955017,-146.620193481,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall",
1923,424.37210083,-52.6238899231,-131.453811646,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall",
1924,423.952972412,-40.5551719666,-146.398422241,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall",
1925,421.998138428,-44.8656349182,-140.46270752,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall",
1926,428.843292236,-28.5662193298,-150.061950684,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall",
1927,371.233459473,41.1167488098,-130.960739136,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall",
1928,369.974273682,65.6829605103,-130.968093872,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall",
1929,111.245132446,95.676651001,-131.156173706,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall",
1930,113.510681152,94.923866272,-131.156173706,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall",
1931,-56.4414253235,24.1587848663,-131.156173706,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall",
1932,-57.4093704224,34.3175239563,-131.156173706,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall",
1933,67.9519882202,-55.5050735474,-207.709442139,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall",
1934,-39.2975997925,-58.1194267273,-207.604202271,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall",
1935,97.5622634888,-137.272903442,-207.667205811,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall",
1936,95.1505584717,-158.482421875,-205.984283447,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall",
1937,31.5271644592,-134.837493896,-124.183418274,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall",
1938,-35.3880119324,-230.210693359,-205.913848877,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall",
1939,-29.7328128815,-310.778381348,-200.94078064,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall",
1940,-0.994804978371,-333.037750244,-199.083679199,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall",
1941,29.902469635,-332.958374023,-197.796524048,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall",
1942,-28.2845726013,-280.168640137,-206.577529907,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall",
1943,-26.7928466797,-242.518966675,-169.28553772,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall",
1944,-21.0497608185,-260.087493896,-169.204971313,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall",
1945,63.4676780701,-46.0484085083,-198.636123657,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall",
1947,8.48862743378,-50.2950172424,-198.696426392,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall",
1948,98.8977813721,-127.352622986,-201.068023682,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall",
1949,98.8977432251,-140.55645752,-201.226745605,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall",
1993,253.630004883,930.642028809,-48.9468002319,0.0,0.0,0.0,15377,564,"BlacktempleSewerStream",
1994,253.300354004,937.84375,-52.8058776855,0.0,0.0,0.0,15377,564,"BlacktempleSewerStream",
1995,253.039932251,943.444458008,-55.8128585815,0.0,0.0,0.0,15377,564,"BlacktempleSewerStream",
1996,253.190979004,948.631958008,-58.5977363586,0.0,0.0,0.0,15377,564,"BlacktempleSewerStream",
1997,253.163192749,953.006958008,-60.9466896057,0.0,0.0,0.0,15377,564,"BlacktempleSewerStream",
1998,253.104171753,957.296875,-62.2826538086,0.0,0.0,0.0,15377,564,"BlacktempleSewerStream",
1999,253.074661255,924.696166992,-45.8918075562,0.0,0.0,0.0,15377,564,"BlacktempleSewerStream",
2000,252.814239502,915.4375,-41.2888755798,0.0,0.0,0.0,15377,564,"BlacktempleSewerStream",
2001,252.649307251,902.506958008,-34.9809150696,0.0,0.0,0.0,15377,564,"BlacktempleSewerStream",
2004,252.633682251,887.354187012,-27.5953865051,0.0,0.0,0.0,15377,564,"BlacktempleSewerStream",
2005,252.253479004,876.086791992,-27.0634250641,0.0,0.0,0.0,15377,564,"BlacktempleSewerStream",
2006,251.541671753,862.8125,-25.6737976074,0.0,0.0,0.0,15377,564,"BlacktempleSewerStream",
